group,iteration,randomSeed,amplitudeCurl,curlMultiplier,pivotDepth,forwardGain,verticalAngleRatio,frontFaceAngleDeg,rxOverLambda,ryOverLambda,valid,pass,errorMessage
Original,24,1206556132,0.18220505409803,0.478587053387452,1.05146956294936,1.28363030580727,0.228868205804939,4.85221729603354,0.0448825503338656,0.00151175097425185,1,0,
Original,25,980854064,0.229459020367282,0.58529446989632,0.961922690148157,1.22277339030727,0.323706912203398,2.37061864833126,0.0501741206805849,0.00239487156962954,1,0,
Original,26,1439329304,0.19852718457067,0.488502887681736,1.01819280599383,1.10300948888083,0.263457250911104,4.41969887574919,0.0440175700432981,0.00198844912369794,1,0,
Original,27,1677750163,0.199867148800046,0.490873008205146,0.818086164280312,1.27522830374468,0.264124407282568,9.39381723627843,0.0440493950686631,0.00170261695366783,1,0,
Original,28,1373846721,0.178633569545596,0.576603347362589,0.895616177848357,1.16869828756392,0.324739488655342,0.719898705679892,0.0428480622982697,0.00166108949379408,1,0,
Original,29,594048745,0.192053575698412,0.589048135361166,0.970697672255777,1.14431490776247,0.333252927063147,3.69556742594477,0.044265107969666,0.00267949363434938,1,0,
Original,30,1319741786,0.218757768062347,0.59057513207293,0.92765340304572,1.2696559860389,0.384853758523302,0.193702167848971,0.0506854267599723,0.00182156865169847,1,0,
Original,31,230700802,0.206791799880112,0.457431009641544,0.956408017140146,1.13863657399943,0.232650012084099,9.23360162059001,0.044041971978672,0.00180070491871364,1,0,
Original,32,3135567,0.222749520582642,0.541641195662487,0.943470255555434,1.21390110269166,0.24538983648575,15.5976090031626,0.0483152088364113,0.00326246742613844,1,0,
Original,33,2081954321,0.200337053868124,0.501281304254263,1.0169813877389,1.22763725930336,0.251059534084582,8.28983179502259,0.0462637845468755,0.00202385631768381,1,0,
Original,34,231715198,0.175169174237224,0.552364988219258,0.821846476878913,1.04705858108914,0.239286198930525,3.77105228342366,0.0354743576635827,0.0016113110954417,1,0,
Original,35,1759499307,0.186967460390996,0.605026728414546,1.0345603717403,1.00046819882019,0.229984366463832,3.16095569773375,0.0433368172588001,0.00129845912652213,1,0,
Original,36,927378070,0.198933291430233,0.622572891438472,0.893385257410802,1.29999430446277,0.332689683916256,7.09006025228038,0.0494371480194577,0.00233519006471214,1,0,
Original,37,996849593,0.193285474466199,0.592006592705433,0.848628033401861,1.01371356280198,0.225339401136003,7.63993864488774,0.0396123178995029,0.00169008445549135,1,0,
Original,38,494525692,0.201353659343845,0.637587280008258,0.826155533867608,1.18596759147218,0.229438222614698,29.4864538434754,0.0455262053355626,0.00279826088721851,1,0,
Original,39,374508107,0.214447540696203,0.458595423299736,0.88105491333068,1.1134049275461,0.235908572444586,4.41187437269279,0.0440170781467996,0.00175384028327169,1,0,
Original,40,700248281,0.196857227630138,0.485908915267457,1.03831442934281,1.02055457807359,0.381547791837445,4.3004017457121,0.0395978473358063,0.00131695895207912,1,0,
Original,41,82082947,0.174762760576897,0.536362310243073,1.08236974381479,1.2488317585748,0.301192878239042,5.51165124013545,0.0448548078396492,0.00251147914930268,1,0,
Original,42,947981395,0.229402014593729,0.468255324263527,0.891372247734004,1.09216942658632,0.245883602566868,12.4718825732417,0.0484094939618351,0.00200591006832244,1,0,
Original,43,456608765,0.174038913965493,0.54129211567661,0.85209569596118,1.22963502175388,0.354296885121128,5.28190477664731,0.0389898799646661,0.00199533832439145,1,0,
Original,44,1415889209,0.193111187193034,0.584197473086232,1.03221601000123,1.20197536078036,0.271672308409524,2.25630520655618,0.04702241043265,0.00208566169985947,1,0,
Original,45,467140990,0.200045323536932,0.484276151162365,1.08426218730988,1.27187361307219,0.231748190081502,1.39889018878428,0.0479562366020026,0.00126586241847474,1,0,
Original,46,793864033,0.18566445840529,0.550894893076798,0.931422902044565,1.08977029859132,0.327632221024891,5.75194225743631,0.0411577589972946,0.00231908570860064,1,0,
Original,47,1077616009,0.229043755467706,0.648497472644603,0.827251901360194,1.24795559784148,0.211844851390674,3.78154563153169,0.0490094011920418,0.00171632688009834,1,0,
Original,48,444921804,0.220769974907294,0.472595197942098,0.943426612292718,1.11160173990816,0.311029666851065,10.6905685901785,0.0483458982101655,0.00343518301359465,1,0,
Original,49,258560309,0.188589811230292,0.543443699053076,1.08228205956939,1.14237081795634,0.373935809211193,3.05103701673483,0.0453269073577983,0.00153975726939468,1,0,
Original,50,113264468,0.19145214184434,0.622938646919683,0.867275312211045,1.22627767331716,0.25109869301851,10.1027752190555,0.0445938151863432,0.00280658460882198,1,0,
Original,51,1115856362,0.198810181850447,0.464371150470063,0.804220407413363,1.29295411791309,0.22209964630378,1.49241514098877,0.0440982182516505,0.00195595212239504,1,0,
Original,52,699688515,0.17826124920015,0.508777020896834,0.945093316376898,1.0573509289155,0.300576840924211,7.89807823854113,0.0396324042221603,0.00202804136862235,1,0,
Original,53,586227637,0.196891020483979,0.463982329987206,0.892773790337066,1.05158776006099,0.24091901422968,10.4454723149483,0.0396059768147658,0.00206954894396613,1,0,
Original,54,789272310,0.19798329956689,0.625414535272377,0.814679195644632,1.14893560698541,0.261153242038059,8.23262848201151,0.0442075516842735,0.0018825565399623,1,0,
Original,55,58119790,0.217859300374767,0.61323096308376,0.807384530603116,1.19656100392311,0.229826758913781,11.08570479348,0.0483822444350903,0.00202536987243235,1,0,
Original,56,688081486,0.20857932773422,0.61548471038069,1.09301556219911,1.12228969888468,0.317873486999112,6.51563982609733,0.0502639530908093,0.00344125586587681,1,0,
Original,57,343227340,0.182125396701429,0.471963202049146,0.961672595252421,1.23656977214186,0.212425347327851,3.26613808629894,0.0416581139321447,0.00208607560845373,1,0,
Original,58,2126946174,0.199453701314525,0.502097681313844,0.812030400227582,1.09095078048844,0.386812812829805,1.81100197793279,0.0440268578441971,0.00190113415974567,1,0,
Original,59,41204361,0.180806710073475,0.534593363213303,0.896615942332014,1.16725193708221,0.214081454292437,8.41769835755393,0.0413629616659055,0.00195806304123554,1,0,
Original,60,1679339766,0.214686195003835,0.486993945135896,1.08927407363782,1.11538223552554,0.345057058844278,10.0817766565313,0.0446339798167476,0.00236786482731652,1,0,
Original,61,384542960,0.202610226934156,0.640958597955132,0.920855944819831,1.03079569604273,0.209544536156214,0.425062619025751,0.044879260163205,0.00214760711359571,1,0,
Original,62,345144973,0.187266572539265,0.623375323175509,0.836189040406655,1.26406121978479,0.273515371947374,5.15169131073568,0.0445676844644391,0.00245395771076171,1,0,
Original,63,238239432,0.171669300863452,0.526008233817669,0.936564081257972,1.21130514914913,0.246607815946586,11.4453717096832,0.0402602429912025,0.00250099536253471,1,0,
Original,64,528466317,0.224599679093013,0.563134517744617,0.910301078972088,1.28832337404973,0.391061303331321,1.24865125040234,0.0493239863783153,0.0017415920736003,1,0,
Original,65,1870138962,0.205931808693705,0.583986822215414,1.08695245464319,1.11770056504566,0.397444180968915,4.51368749208731,0.0488362676693847,0.00181550032572567,1,0,
Original,66,1407202306,0.2136025034627,0.573724283838031,0.874924579681465,1.08091873029048,0.226920150050049,1.62339863448165,0.0440559479520497,0.000941102495841459,1,0,
Original,67,1474152410,0.198643219591624,0.486285961003628,0.890201782090454,1.26040137168334,0.309281463237253,0.0117558819364157,0.0440970086635169,0.00174121064151713,1,0,
Original,68,868445988,0.216820737309868,0.637829342461185,1.01246274784526,1.1850418456947,0.263738707934468,8.83385652430974,0.0502804024577889,0.00311140478061974,1,0,
Original,69,831111906,0.224589053958217,0.498768123343281,1.08489442023998,1.08229745929932,0.294593031753519,9.9421958687849,0.0484849242162028,0.00270444464223454,1,0,
Original,70,1887917846,0.175046717042356,0.581215582092051,1.03936794617189,1.0541207833127,0.25853550312061,6.04518977538798,0.0413318527055929,0.0022277645469786,1,0,
Original,71,1474499950,0.207086124295862,0.604590455060773,1.04460495009922,1.10148383390376,0.246877329342488,2.61161055297646,0.0482262349092543,0.00220399165361014,1,0,
Original,72,1065607460,0.187049878999921,0.461083755127786,1.04497490266837,1.04153894220133,0.372236605513457,6.11602636610854,0.039612665626409,0.00170789888128142,1,0,
Original,73,234083680,0.189781795465737,0.510462537254258,1.01795297103996,1.22203737489644,0.375386353285469,2.54642866746818,0.0440340794838276,0.00107215465444318,1,0,
Original,74,1995247909,0.183810572234616,0.586484208430755,0.99248120185681,1.21130496395736,0.283977929438812,7.55998407776812,0.046505437010341,0.00298237661190681,1,0,
Original,75,856107571,0.21545308076357,0.554030723058001,0.802275117113361,1.0607653021165,0.378569729788671,5.42906045834108,0.044025695969793,0.00179696272728139,1,0,
Original,76,1201150389,0.222408524530951,0.560979683913555,0.991312206689981,1.15050935098907,0.219126238908812,0.874626361585926,0.0486938269185592,0.00210593525753152,1,0,
Original,77,1848048631,0.220542000334015,0.648400784193319,0.937779858688844,1.02162711232379,0.332626913420475,2.56103873109718,0.048359647136631,0.00275854466500971,1,0,
Original,78,417502651,0.225643243350552,0.619769140633267,0.942691161697041,1.15008304373299,0.275351748944757,4.18424483729765,0.0494336779188688,0.00139641259849831,1,0,
Original,79,1838776438,0.189770702279031,0.566053420464469,1.07574217504943,1.20280158655136,0.262819106127576,1.80770807359454,0.0474132187066493,0.00176746376452361,1,0,
Original,80,1488871957,0.191754434810449,0.649061203708162,1.09312305171749,1.09205649365262,0.325944774662979,1.15935144936767,0.0484172449023188,0.00130077517032832,1,0,
Original,81,1648491582,0.209424626478426,0.51774602041428,0.951621786203087,1.08597058561734,0.209804221391975,9.61799700002938,0.0440243621064252,0.00150237338538082,1,0,
Original,82,242958031,0.210167991789185,0.46363347163668,0.984773851582044,1.1900219067132,0.372370268246441,8.62699282055874,0.0439248912651856,0.00397014109943838,1,0,
Original,83,1535052328,0.21619078469662,0.598112593340516,0.954243480117761,1.12655425053902,0.315966333428335,7.04065610863314,0.0458188282608428,0.0054795092861718,1,0,
Original,84,917527278,0.17225491144648,0.46209471094081,0.867860778960393,1.07974582584987,0.310867535752249,8.34386979332932,0.0351895655458463,0.00149013927424581,1,0,
Original,85,935079690,0.170140754445501,0.547365750086433,0.940106346562572,1.03776999511816,0.269925643353327,10.7804376463158,0.0377889645274133,0.00222162631583254,1,0,
Original,86,1687107223,0.196908757630006,0.639624934643713,0.907685024923154,1.12715382203965,0.24595227814294,3.9430900688073,0.0438463328866668,0.00256808926499783,1,0,
Original,87,1136260302,0.189627461161847,0.551672950822228,0.830648989637314,1.14711199835734,0.391077927081272,1.48136991553367,0.039733099447384,0.00342098706618544,1,0,
Original,88,985595274,0.211321636544242,0.498527018636006,0.861199771406766,1.19437531692493,0.254123145597342,6.82578847128759,0.0439945735356692,0.00125416829980997,1,0,
Original,89,1976376075,0.216836681763835,0.48386090008965,0.915825101796564,1.09395283249983,0.221634816225887,12.6425051759863,0.0440256019715628,0.00221538423423796,1,0,
Original,90,1381797586,0.206922948013395,0.607627870534401,0.819917445332696,1.17050110619667,0.29474396422397,4.54755275135848,0.0439765648413071,0.00137340692140129,1,0,
Original,91,694345294,0.226794058734713,0.565274975746271,0.924757331641037,1.29497869800457,0.238066715446709,8.13593565715366,0.0498993037497323,0.00361510888075299,1,0,
Original,92,1568611750,0.22145731812615,0.52539128564207,0.911749561777148,1.13799360141087,0.37615091449275,5.11273512394069,0.0484097151764664,0.00310131574134707,1,0,
Original,93,1733817987,0.176300581484737,0.631817558513594,1.09815267655607,1.29496291882693,0.201805974462913,0.730661904473529,0.0505901177095561,0.000720935052764647,1,0,
Original,94,1508235668,0.198529713955093,0.450580337053336,1.07546388281106,1.17327661837599,0.359092217702662,5.36090176824973,0.0442618797569479,0.00202191349346215,1,0,
Original,95,975964319,0.18431599339698,0.621688281846249,0.960863568597419,1.12024654075958,0.278251241223851,0.217400183255955,0.0449257419494909,0.00148602416008296,1,0,
Original,96,435708573,0.225869701839199,0.460057836857606,0.978875889412346,1.00262188045431,0.252873019312236,9.73377934533649,0.0484753594232708,0.00290895692606467,1,0,
Original,97,1878853007,0.190024118986299,0.549777974223531,1.04377004891671,1.08636485923747,0.371053661841104,2.22699155616318,0.0433733015502402,0.0021291659036069,1,0,
Original,98,1970643693,0.177444947338223,0.58842223653514,1.05082087081122,1.22305651305574,0.359497261416873,2.39297278659498,0.0456564604401476,0.00199303587010159,1,0,
Original,99,1367538931,0.203461439891064,0.476759010023694,0.971005477551087,1.11682662471775,0.296823752360855,7.5439674000775,0.0440191903530861,0.00134380941361418,1,0,
Original,100,1620302437,0.217346887925127,0.591868787669235,0.97942304266617,1.17963477572262,0.347379044877916,6.71668021575402,0.0475457963056829,0.0036129286926855,1,0,
Corrected,1,564997864,0.221314625515787,1.14755016591712,0.858565469771468,1.09041148823228,1.61018628523619,68.7718392491721,0.0579620112625999,0.0507165814433219,1,1,
Corrected,2,1040867544,0.213925121536909,1.13521943910638,0.92767458682573,0.994204517722488,1.59400524915451,70.0376034510538,0.0544380523598734,0.052817277649073,1,0,
Corrected,3,2059986223,0.203110144136215,1.14393194446663,0.938065058876214,1.01543249026605,1.62091147632986,69.123740432146,0.0562175399842064,0.054481757912642,1,1,
Corrected,4,1751239961,0.198929989232571,1.13566636058772,0.876389087430106,1.02215999502083,1.55943189910294,67.5375376328981,0.0543983728525032,0.047593559888164,1,1,
Corrected,5,224759151,0.206293206709769,1.1471112869,0.874867858132783,1.09509101417722,1.55916646505369,65.6402659967146,0.0563365086904815,0.0484567667496955,1,1,
Corrected,6,249314117,0.20531178209406,1.18467405425662,0.866144729506698,1.0525636431202,1.59852361987125,68.8792756883667,0.0553107154405858,0.0516591286700854,1,1,
Corrected,7,1545829494,0.214385327087616,1.18328515584152,0.858557224088644,1.06244211933143,1.6325042086684,70.1237869979799,0.0547688327141004,0.0530373975071944,1,0,
Corrected,8,1225531024,0.209179110364843,1.13392479672159,0.951509166787807,1.09372194089386,1.61698743174065,66.5074117673479,0.058877845350264,0.0547813979969765,1,1,
Corrected,9,1669352501,0.207366761648245,1.16689491561912,0.946643285977612,1.04975386329852,1.58985830534554,67.7093281018041,0.0578327017605106,0.0550062837193733,1,1,
Corrected,10,1299424761,0.227539754081913,1.12962297717033,0.939877306114318,1.09971299287179,1.62553399360974,68.6639095688932,0.0609037773666601,0.0544983355700698,1,1,
Corrected,11,671549534,0.200868480885179,1.19911372541344,0.909867021419954,1.0268214641052,1.60464468095062,69.6191753519662,0.0565001592850856,0.0549016826056168,1,1,
Corrected,12,607325199,0.226122332913082,1.12932019207157,0.90554601577229,1.08835224658191,1.55074679017413,66.7694348729568,0.0593840245969308,0.0490215269500212,1,1,
Corrected,13,914089797,0.202953638864887,1.13597203859722,0.857921309357706,1.06833864626617,1.63892032495914,68.9731909897956,0.0547865217875396,0.0509778631513175,1,1,
Corrected,14,2060269080,0.194293991221711,1.17137387230634,0.882092376624467,1.04352457841413,1.54142399181904,66.8955825951435,0.0525622863444191,0.0496713898745178,1,1,
Corrected,15,1660821790,0.214575121736207,1.16957390632239,0.863239429607132,1.04180882412833,1.60813351268143,70.6984873823901,0.0541125396044269,0.0518556188761976,1,0,
Corrected,16,799520514,0.198112847286769,1.14942325952988,0.965358045336107,0.985316255517098,1.54282016132346,66.4937861332149,0.0565174801365555,0.0527016512493761,1,1,
Corrected,17,1747558872,0.198911446990731,1.17562409560743,0.935734467052884,1.11063560990617,1.63573961434574,67.0913169216742,0.060131965497822,0.0570098236256299,1,1,
Corrected,18,1901429450,0.208137986456864,1.12173057578368,0.906591563813944,1.03273423388667,1.55334429258751,67.3311156597269,0.0550384596071329,0.0490431284692334,1,1,
Corrected,19,2146083207,0.195486686285291,1.16099294552708,0.857854129996095,1.06133697738019,1.54372467225231,66.7114157596514,0.0520019378185624,0.0480280967731339,1,1,
Corrected,20,1429470109,0.200036570176246,1.14373212227965,0.950515689348117,1.08786757907912,1.59668922655112,65.356818808189,0.0594523852897951,0.0534803742715203,1,1,
Corrected,21,656833064,0.207681065298393,1.17162652083754,0.914812856230096,1.0219357244228,1.63915248684295,70.7937226223969,0.0557966337583287,0.0555982752012957,1,0,
Corrected,22,1684885102,0.227899549416415,1.15600823704565,0.949580504455762,1.01572771954627,1.54251110832767,68.3880372152061,0.0587364496401099,0.0534972115353516,1,1,
Corrected,23,13278619,0.214305710737396,1.14222659886023,0.939455842030658,1.11574362401675,1.54934682191812,65.4271739273108,0.0590665782476285,0.0506783733049112,1,1,
Corrected,24,2108828320,0.216968994786015,1.17946631052799,0.971277729221534,1.04590368720066,1.6092889332135,69.9486606664832,0.0582857685886536,0.0582541147429646,1,1,
Corrected,25,1628448916,0.200796302624045,1.12225118589126,0.895936445341075,0.988425237223441,1.55267803310869,68.7452896122817,0.0535755940687253,0.0487930974221219,1,1,
Corrected,26,1261888304,0.190588136929062,1.14514674880192,0.953740324492098,1.02779417865998,1.63911574491225,68.0534440524376,0.0544905516621747,0.05687600771934,1,1,
Corrected,27,1155275178,0.222829317552179,1.15348777437171,0.9326457498635,1.02012942630991,1.55807564387131,68.6296692162693,0.0584967581476263,0.0526935397638807,1,1,
Corrected,28,1959783104,0.195819889208375,1.13065034519791,0.875523776978423,1.05309858278692,1.60469786802262,67.987006550714,0.0521034340338827,0.0494107213032727,1,1,
Corrected,29,130606129,0.224274674006186,1.16962665426928,0.872483310754354,1.08080134607482,1.63059210733939,69.5505494348904,0.0583608655858156,0.0538455245600115,1,1,
Corrected,30,768455407,0.196867865931732,1.18562791503928,0.866087462293328,0.985410030698302,1.5675326151873,69.5372024807761,0.0502325216287258,0.0506736436960478,1,1,
Corrected,31,1361949435,0.222035201893436,1.14704564743599,0.893955035884331,1.02778865445004,1.60873972003181,69.7407640055464,0.0572762710310901,0.052769514698396,1,1,
Corrected,32,852555115,0.226063155340469,1.14382713651954,0.979051784323378,1.1015169915214,1.60008877920369,67.3143880285083,0.0627032369482688,0.0570405807927513,1,1,
Corrected,33,1477478999,0.212809437162363,1.19513944735671,0.935319673391284,0.987027822861037,1.5921528334885,70.5624794209963,0.0552295120898173,0.0571621530934739,1,0,
Corrected,34,595041364,0.208233937472282,1.17996309882815,0.942616246740716,1.014548737766,1.57627336231076,69.5560680400219,0.0565268247724445,0.0552953467065754,1,1,
Corrected,35,1476251510,0.198070520392424,1.19954743382739,0.908963474594729,1.08270919488451,1.63082950822069,67.6972247352832,0.0582559632649608,0.0575603539653572,1,1,
Corrected,36,880747055,0.194960802820737,1.14757058545458,0.858658737529796,1.10859590705278,1.6333192690157,67.6974139296274,0.0532405507291088,0.0517736432236843,1,1,
Corrected,37,120394302,0.209664363498504,1.13082333606645,0.962626028301835,1.10375725770459,1.63610074445428,66.3799934394444,0.0597101833236342,0.0555093041403706,1,1,
Corrected,38,1094757497,0.221575550565966,1.15847264698005,0.86398420635784,0.998276666447638,1.63458792396304,72.4778154653272,0.0555903471982552,0.0517837194333871,1,0,
Corrected,39,96496747,0.228507115949977,1.17133031106573,0.913124232632406,1.01775529105693,1.60899314984415,65.1881932515694,0.0577781563462429,0.0544520069456204,1,1,
Corrected,40,115308150,0.197839909149005,1.12935357245776,0.929818089396965,1.04310555710201,1.54342386337567,65.4652501207643,0.0537195960489802,0.048508870068413,1,1,
Corrected,41,1869644770,0.218333991437773,1.13533896016905,0.929994200493499,1.03533194134686,1.59318413644434,68.8395776234796,0.058684078285332,0.0545693534736042,1,1,
Corrected,42,1674613892,0.201165707990992,1.19036727862935,0.862219466336486,1.06012236920016,1.54200920686823,67.4911544576015,0.055476743560206,0.0501650222209137,1,1,
Corrected,43,625074518,0.216327760036216,1.17830553333586,0.955559730743042,1.08483295568915,1.61264294897687,68.2592638925512,0.0590003784979188,0.0576683032063174,1,1,
Corrected,44,1989014123,0.227920463330351,1.19656918627612,0.852463078039689,1.04752323883847,1.59832534800246,65.6945299328723,0.0568867533788473,0.0518173743900019,1,1,
Corrected,45,1758540147,0.191223983855493,1.16546283280642,0.949555318543979,0.993559570659869,1.5728105227898,68.1282947614005,0.0534282400030079,0.0547747368003444,1,1,
Corrected,46,2049197729,0.229987950131979,1.16341329250247,0.927882278661156,1.11835029909908,1.58190064332255,67.3559379011856,0.0615537790997767,0.0533037970543163,1,1,
Corrected,47,1494077521,0.194100322804402,1.1443219947067,0.850535654207337,0.99437206141565,1.56104953415818,68.3674730403054,0.0496880142071279,0.0467126696703326,1,1,
Corrected,48,1298411235,0.212955290732878,1.16770637596516,0.972725969653802,1.00853548025173,1.63797323592368,70.4225498151292,0.0573085766564239,0.0573703849006993,1,0,
Corrected,49,658210958,0.197465436830131,1.12862137789713,0.971503361842874,1.02143012679121,1.63857708634235,68.5895339709918,0.0544107626416661,0.0558220225609175,1,1,
Corrected,50,1459010313,0.210690733037854,1.13790111143745,0.94681927951325,0.982035058017337,1.60491839262396,69.9823534236393,0.0547699099803598,0.0554295915064985,1,1,
Corrected,51,2024646007,0.21928131957029,1.1563616888305,0.914470184709028,1.01136200497813,1.59711889671167,70.8759931004355,0.0577501370501772,0.0536015498576409,1,0,
Corrected,52,56834426,0.218316225968615,1.1502419098575,0.898544843295231,1.00625619728184,1.60600782072333,70.8516591759524,0.0569329129930797,0.0533094826617691,1,0,
Corrected,53,1928888007,0.206282405797936,1.16911549523387,0.964264874019957,1.05576690213819,1.61300368365457,66.9386298540863,0.0587006536718856,0.0577604993214011,1,1,
Corrected,54,692663358,0.214109370011623,1.18489591104806,0.858210159016781,1.09723886531744,1.57149548598867,68.334660047561,0.0558965061407583,0.0500289881649774,1,1,
Corrected,55,1894415777,0.214748390421854,1.17350485981601,0.862636631332985,1.06001642785343,1.54905899756738,68.4732850117522,0.0545897201958153,0.0496833063135135,1,1,
Corrected,56,1181371384,0.228536319926836,1.16954752972207,0.953559281018194,1.00435556900933,1.62708292393792,66.9953539828063,0.0586035819512294,0.0588409995414152,1,1,
Corrected,57,1068815980,0.197055262726858,1.18450582360327,0.92981545929646,1.06989306655047,1.61834583908756,67.7159205557085,0.0551291108734902,0.0573063684376889,1,1,
Corrected,58,134939261,0.217243210302292,1.16239227958505,0.904344445446759,1.06125362863257,1.57538872586885,67.7249195635144,0.0560388892976837,0.0517260992398527,1,1,
Corrected,59,1825575394,0.22629685171775,1.16322081140006,0.855825684923706,1.03047199104173,1.63034311311082,66.3005175630745,0.0560222521369267,0.0524505453343273,1,1,
Corrected,60,693137479,0.210591712520265,1.19962321008275,0.929258759292444,1.08447209909239,1.59091676721498,67.7912004628463,0.058548399963239,0.0568765201611615,1,1,
Corrected,61,359670217,0.217497188579189,1.13639611477853,0.88053444636639,1.09815528255473,1.56500837446159,66.5790461083496,0.0560714109399231,0.0479299021121308,1,1,
Corrected,62,230850724,0.191205469361734,1.19451529564548,0.951105003955902,1.08637677023158,1.60960087619466,66.6358281730655,0.0569937596821912,0.0586292772528834,1,1,
Corrected,63,397836114,0.199643851433099,1.18931178758452,0.892897890692812,1.10337507030017,1.602372239851,66.5422143198965,0.0583444981516407,0.0529434403142333,1,1,
Corrected,64,858677873,0.224198220350809,1.15664043595479,0.926117961457621,1.08644097554052,1.59455276290447,67.1141303015925,0.0605902753961555,0.0536584385549117,1,1,
Corrected,65,1482972150,0.21721741699014,1.13167813124897,0.960419808820124,1.00456750505742,1.61836948929941,69.9133816848373,0.0557758702891935,0.0550048748159041,1,1,
Corrected,66,1955431593,0.216258629083889,1.16880132935757,0.947562603627391,1.11645754385331,1.58732347129722,65.6591685471158,0.0595619105970711,0.0558044888091933,1,1,
Corrected,67,728728187,0.221748127636969,1.18264847319829,0.937711000579843,0.995551569594463,1.56176204555858,70.5636049527862,0.058163569126169,0.055742343089706,1,0,
Corrected,68,887702917,0.229046591778602,1.13775685795156,0.898356008869989,1.05266993225034,1.55078521004183,67.7144303634181,0.0577970832297542,0.0501153817881368,1,1,
Corrected,69,2080388714,0.20527629715124,1.13088297861007,0.861895739147798,0.990055629920489,1.55067570764873,68.1372729852224,0.052463661271287,0.0463098330581321,1,1,
Corrected,70,1051025092,0.205379964772467,1.12685890059222,0.917974122910988,0.990118648387526,1.5908608551624,69.9323873059285,0.0543286910142469,0.0507835679644211,1,1,
